id,Q2: How many ingredients would you expect this food item to contain?,Q4: How much would you expect to pay for one serving of this food item?,Label,"Q1: From a scale 1 to 5, how complex is it to make this food? (Where 1 is the most simple, and 5 is the most complex)_1","Q1: From a scale 1 to 5, how complex is it to make this food? (Where 1 is the most simple, and 5 is the most complex)_2","Q1: From a scale 1 to 5, how complex is it to make this food? (Where 1 is the most simple, and 5 is the most complex)_3","Q1: From a scale 1 to 5, how complex is it to make this food? (Where 1 is the most simple, and 5 is the most complex)_4","Q1: From a scale 1 to 5, how complex is it to make this food? (Where 1 is the most simple, and 5 is the most complex)_5",Q8: How much hot sauce would you add to this food item?_A little (mild),Q8: How much hot sauce would you add to this food item?_A lot (hot),Q8: How much hot sauce would you add to this food item?_A moderate amount (medium),Q8: How much hot sauce would you add to this food item?_I will have some of this food item with my hot sauce,At a party,Late night snack,Week day dinner,Week day lunch,Weekend dinner,Weekend lunch,Friends,Parents,Siblings,Strangers,Teachers,big_bucket,water,alcohol,soft_drink,tea,juice,soup
520828,3.0,12.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,,0,0,0,1,0,0
514199,7.0,12.0,Sushi,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,,0,0,0,1,0,0
389697,4.0,15.0,Sushi,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,,1,0,0,0,0,0
714430,10.0,9.0,Sushi,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0
612567,3.0,5.0,Sushi,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,,0,0,0,0,0,0
744468,3.0,2.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,1,0,0,0,0,0
502722,6.5,13.5,Sushi,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,,1,0,0,0,0,0
519681,4.0,5.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,,1,0,0,0,0,0
631125,6.0,15.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,,0,0,0,0,0,0
606119,5.0,1.0,Sushi,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,,0,0,0,1,0,0
627252,3.0,15.0,Sushi,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,,1,0,0,0,0,0
616568,2.0,3.0,Sushi,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,,0,1,0,0,0,0
603838,8.0,20.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,,0,0,0,1,0,0
719735,2.0,15.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,,0,0,1,0,0,0
608062,5.0,15.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,,1,0,0,0,0,0
608704,5.0,20.0,Sushi,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,,0,1,0,0,0,0
520383,4.0,,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,,0,1,0,0,0,0
603793,6.0,10.0,Sushi,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0
603933,7.5,80.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,1,0,0,0
605519,4.0,10.0,Sushi,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,,0,0,0,1,0,0
524803,3.0,5.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,0,1,0,0
629712,4.0,20.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,,1,0,0,0,0,0
627505,6.0,11.0,Sushi,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,0,0,0
526131,6.0,9.0,Sushi,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,,1,0,0,0,0,0
607065,4.0,20.0,Sushi,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,,0,1,0,0,0,0
500077,20.0,13.0,Sushi,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,0
633350,5.0,12.0,Sushi,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,,0,0,0,1,0,0
601945,5.0,10.0,Sushi,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,,0,1,0,0,0,0
629878,4.5,14.0,Sushi,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,,0,0,0,1,0,0
712766,4.5,11.5,Sushi,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,,0,0,0,1,0,0
603664,2.0,9.0,Sushi,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,0
840827,4.0,20.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,,1,0,0,0,0,0
604897,4.0,35.0,Sushi,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,,0,0,0,1,0,0
525422,4.0,15.0,Sushi,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,,1,0,0,0,0,0
602560,3.5,30.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,1,0,0,0,0
738379,5.0,30.0,Sushi,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,,1,0,0,0,0,0
622023,5.0,20.0,Sushi,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,,0,0,1,0,0,0
604770,4.0,9.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,0,0,0,0,0,0
608318,5.5,10.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,,0,1,0,0,0,0
626757,3.0,12.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,1,0,0
745297,4.0,11.0,Sushi,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,,1,0,0,0,0,0
627599,3.0,16.0,Sushi,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,,1,0,0,0,0,0
520037,4.0,10.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,,0,1,0,0,0,0
632189,3.0,2.0,Sushi,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,,1,0,0,0,0,0
627636,3.0,12.0,Sushi,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,,1,0,0,0,0,0
295428,5.0,20.0,Sushi,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,,0,1,0,0,0,0
228777,7.0,14.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,,1,0,0,0,0,0
609278,5.0,12.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,,0,0,0,0,0,1
614089,3.0,25.0,Sushi,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,,1,0,0,0,0,0
607517,6.0,15.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,,0,1,0,0,0,0
714607,4.0,4.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,,0,0,0,0,0,0
716650,5.0,12.0,Sushi,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,,1,0,0,0,0,0
497695,6.0,20.0,Sushi,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,0,0,0,0
496858,5.0,14.5,Sushi,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,,0,0,0,1,0,0
608688,5.0,15.0,Sushi,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,,0,0,0,1,0,0
604386,3.0,30.0,Sushi,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,,0,0,0,1,0,0
628559,8.0,20.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,,0,0,0,1,0,0
715152,9.0,25.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,,0,0,0,1,0,0
604110,5.0,15.0,Sushi,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,,0,0,1,0,0,0
629010,5.0,10.0,Sushi,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,,1,0,0,0,0,0
605254,4.0,10.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,,0,0,0,1,0,0
628990,5.0,18.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,0
625295,9.0,10.0,Sushi,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,,1,0,0,0,0,0
603415,7.0,11.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,,0,0,0,1,0,0
635533,3.0,30.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,,0,1,0,0,0,0
630389,3.0,20.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,,0,0,0,1,0,0
714901,4.0,30.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,,1,0,0,0,0,0
629792,5.0,8.0,Sushi,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,,0,1,0,0,0,0
629025,9.0,20.0,Sushi,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,,1,0,0,0,0,0
524441,6.0,15.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0
389109,5.0,30.0,Sushi,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,,0,0,0,1,0,0
631216,5.0,20.0,Sushi,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,,1,0,0,0,0,0
738875,5.0,8.0,Sushi,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,,0,0,0,1,0,0
634669,4.0,6.96,Sushi,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,,0,1,0,0,0,0
409940,2.0,15.0,Sushi,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,,0,0,0,0,0,1
399605,3.0,15.0,Sushi,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,,0,0,0,1,0,0
721831,5.0,12.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,,0,1,0,0,0,0
835223,5.0,10.0,Sushi,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,,0,0,0,1,0,0
712938,3.0,17.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0
395712,4.0,17.5,Sushi,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0
603388,3.0,20.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,,0,0,0,1,0,0
617774,10.0,15.989999999999998,Sushi,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,,1,0,0,0,0,0
289440,2.0,10.0,Sushi,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,,0,0,0,1,0,0
714503,2.0,10.0,Sushi,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,,0,0,0,0,0,0
714893,5.0,10.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,,1,0,0,0,0,0
601094,8.0,13.0,Sushi,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,,0,0,0,1,0,0
618150,3.0,12.0,Sushi,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,,1,0,0,0,0,0
607944,4.0,17.5,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,,0,0,0,1,0,0
629844,3.0,15.0,Sushi,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,,0,0,1,0,0,0
626482,4.0,20.0,Sushi,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0
609257,3.0,18.0,Sushi,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,,1,0,0,0,0,0
717921,10.0,20.0,Sushi,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,,1,0,0,0,0,0
181851,4.0,15.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,,1,0,0,0,0,0
629041,4.0,14.0,Sushi,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,,0,0,0,1,0,0
604062,2.5,2.0,Sushi,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,,0,0,0,1,0,0
716749,4.5,17.5,Sushi,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,,0,0,0,1,0,0
633143,5.0,10.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,,1,0,0,0,0,0
743828,5.0,7.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,,1,0,0,0,0,0
520861,4.0,20.0,Sushi,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,,0,0,0,1,0,0
517019,3.0,7.0,Sushi,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,,0,1,0,0,0,0
626779,3.0,13.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0
611716,3.0,10.0,Sushi,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,,0,0,0,0,0,1
193195,3.0,20.0,Sushi,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,,1,0,0,0,0,0
627530,5.0,14.0,Sushi,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,,0,0,0,1,0,0
626479,5.0,10.0,Sushi,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,,1,0,0,0,0,0
624540,3.0,20.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0
625315,4.5,17.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,,0,0,0,1,0,0
601941,4.0,15.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,,0,0,0,1,0,0
723968,12.0,15.0,Sushi,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,,0,0,1,0,0,0
715806,5.0,13.0,Sushi,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,,1,0,0,0,0,0
720045,5.0,11.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,,1,0,0,0,0,0
713585,5.0,30.0,Sushi,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,,0,1,0,0,0,0
611188,4.0,12.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,,0,0,0,1,0,0
606726,4.0,15.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,,0,0,1,0,0,0
629142,3.5,14.0,Sushi,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,1,0,0,0
634825,3.0,12.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,1,0,0
613409,3.0,6.0,Sushi,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,,1,0,0,0,0,0
633224,5.0,10.0,Sushi,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,,1,0,0,0,0,0
738850,5.0,12.0,Sushi,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,,0,0,0,1,0,0
500470,3.0,8.5,Sushi,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,,1,0,0,0,0,0
13183,4.0,10.0,Sushi,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,,1,0,0,0,0,0
627169,5.0,20.0,Sushi,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,,0,0,0,0,0,0
229041,3.0,17.5,Sushi,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,,0,0,0,1,0,0
496344,3.0,4.0,Sushi,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,,0,0,0,1,0,0
409723,7.0,12.0,Sushi,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,,0,1,0,0,0,0
630949,5.0,4.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,,0,0,0,1,0,0
413014,6.0,9.0,Sushi,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,,0,1,0,0,0,0
310438,4.0,15.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,0
627430,9.0,10.0,Sushi,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,,0,0,0,1,0,0
526510,5.0,20.0,Sushi,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,,1,0,0,0,0,0
390823,3.0,20.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,,0,0,0,1,0,0
717116,5.5,25.0,Sushi,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,,1,0,0,0,0,0
712143,4.0,8.0,Sushi,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,0
612538,3.0,9.0,Sushi,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,,0,0,0,1,0,0
627539,4.0,7.0,Sushi,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,,0,0,0,1,0,0
603812,2.0,20.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,,0,1,0,0,0,0
740568,3.0,14.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,,1,0,0,0,0,0
712702,3.0,10.0,Sushi,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,,0,0,1,0,0,0
519638,2.0,12.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,,1,0,0,0,0,0
627800,3.0,20.0,Sushi,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,,0,0,0,1,0,0
406863,5.0,13.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,,0,0,0,1,0,0
726962,5.0,30.0,Sushi,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,,0,0,1,0,0,0
628077,5.0,12.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,,1,0,0,0,0,0
601693,5.0,13.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,,1,0,0,0,0,0
517096,2.5,20.0,Sushi,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,,0,1,0,0,0,0
606821,8.0,20.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,,0,1,0,0,0,0
455047,4.0,20.0,Sushi,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,,1,0,0,0,0,0
625576,8.0,12.0,Sushi,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,,1,0,0,0,0,0
747734,4.0,7.5,Pizza,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,,0,0,1,0,0,0
517064,7.5,3.5,Pizza,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,0,1,0,0,0,0
387330,15.0,20.0,Pizza,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,,0,0,0,0,0,0
746750,6.5,2.0,Pizza,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,,0,0,1,0,0,0
629285,4.0,12.0,Pizza,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,,0,0,1,0,0,0
743488,4.0,5.0,Pizza,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,,0,0,1,0,0,0
523710,5.5,20.0,Pizza,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,,0,0,1,0,0,0
635179,6.0,7.0,Pizza,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,,0,0,1,0,0,0
313562,8.0,2.0,Pizza,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,,0,0,0,0,0,0
712670,3.0,4.0,Pizza,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,,0,0,1,0,0,0
635627,7.0,4.0,Pizza,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,,0,0,1,0,0,0
524485,10.0,7.5,Pizza,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,,0,0,1,0,0,0
632320,3.0,16.0,Pizza,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,,0,0,1,0,0,0
633520,13.5,7.5,Pizza,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,,0,0,0,0,0,0
606905,7.0,14.99,Pizza,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0
393424,7.0,4.0,Pizza,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,,0,0,1,0,0,0
618333,7.0,10.0,Pizza,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,,0,0,1,0,0,0
628558,7.0,10.0,Pizza,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,,1,0,0,0,0,0
613776,6.0,4.0,Pizza,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,1,0,0,0
317214,4.0,3.5,Pizza,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,,0,0,0,0,0,0
628093,5.0,22.5,Pizza,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,,0,0,1,0,0,0
411781,4.0,7.0,Pizza,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,,0,0,1,0,0,0
525567,6.0,5.0,Pizza,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,,1,0,0,0,0,0
634455,3.5,4.0,Pizza,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,,0,0,1,0,0,0
498848,13.0,3.0,Pizza,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,,0,1,0,0,0,0
638838,4.0,4.29,Pizza,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,,0,0,1,0,0,0
411253,8.0,2.0,Pizza,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,,0,0,1,0,0,0
410165,5.0,15.0,Pizza,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,,0,0,1,0,0,0
608554,8.0,5.0,Pizza,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,,0,0,1,0,0,0
602394,3.0,15.0,Pizza,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,,0,0,1,0,0,0
743623,2.5,20.0,Pizza,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,,0,0,1,0,0,0
87783,3.0,5.0,Pizza,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,,0,1,0,0,0,0
632431,7.0,15.0,Pizza,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,,0,0,1,0,0,0
744091,7.0,6.0,Pizza,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,0,0,0
519570,9.0,6.0,Pizza,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,,0,0,1,0,0,0
744484,15.0,4.0,Pizza,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,,0,0,1,0,0,0
508149,5.0,19.0,Pizza,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,,1,0,0,0,0,0
524992,8.0,4.0,Pizza,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,,0,0,1,0,0,0
413570,5.0,8.0,Pizza,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,,0,0,1,0,0,0
306207,9.5,20.0,Pizza,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,,0,0,1,0,0,0
634468,3.0,30.0,Pizza,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,,0,0,1,0,0,0
522205,5.0,5.0,Pizza,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,,0,0,1,0,0,0
5978,6.0,4.0,Pizza,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,,1,0,0,0,0,0
742611,6.0,16.0,Pizza,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,,1,0,0,0,0,0
631198,7.0,20.0,Pizza,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,,1,0,0,0,0,0
606150,5.0,8.0,Pizza,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,,0,0,1,0,0,0
313577,6.0,7.0,Pizza,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,,0,0,1,0,0,0
